date,code,name,score
2020-11-13,CZ063,Kraj Vysočina,77
2020-11-13,CZ064,Jihomoravský kraj,72
2020-11-13,CZ071,Olomoucký kraj,72
2020-11-13,CZ072,Zlínský kraj,72
2020-11-13,CZ080,Moravskoslezský kraj,67
2020-11-14,CZ010,Praha,49
2020-11-14,CZ020,Středočeský kraj,67
2020-11-14,CZ031,Jihočeský kraj,72
2020-11-14,CZ032,Plzeňský kraj,72
2020-11-14,CZ041,Karlovarský kraj,68
2020-11-14,CZ042,Ústecký kraj,72
2020-11-14,CZ051,Liberecký kraj,72
2020-11-14,CZ052,Královéhradecký kraj,72
2020-11-14,CZ053,Pardubický kraj,72
2020-11-14,CZ063,Kraj Vysočina,77
2020-11-14,CZ064,Jihomoravský kraj,72
2020-11-14,CZ071,Olomoucký kraj,72
2020-11-14,CZ072,Zlínský kraj,72
2020-11-14,CZ080,Moravskoslezský kraj,67
2020-11-15,CZ010,Praha,49
2020-11-15,CZ020,Středočeský kraj,67
2020-11-15,CZ031,Jihočeský kraj,72
2020-11-15,CZ032,Plzeňský kraj,72
2020-11-15,CZ041,Karlovarský kraj,68
2020-11-15,CZ042,Ústecký kraj,72
2020-11-15,CZ051,Liberecký kraj,72
2020-11-15,CZ052,Královéhradecký kraj,72
2020-11-15,CZ053,Pardubický kraj,72
2020-11-15,CZ063,Kraj Vysočina,72
2020-11-15,CZ064,Jihomoravský kraj,72
2020-11-15,CZ071,Olomoucký kraj,72
2020-11-15,CZ072,Zlínský kraj,72
2020-11-15,CZ080,Moravskoslezský kraj,67
2020-11-16,CZ010,Praha,49
2020-11-16,CZ020,Středočeský kraj,58
2020-11-16,CZ031,Jihočeský kraj,72
2020-11-16,CZ032,Plzeňský kraj,69
2020-11-16,CZ041,Karlovarský kraj,75
2020-11-16,CZ042,Ústecký kraj,72
2020-11-16,CZ051,Liberecký kraj,72
2020-11-16,CZ052,Královéhradecký kraj,72
2020-11-16,CZ053,Pardubický kraj,77
2020-11-16,CZ063,Kraj Vysočina,72
2020-11-16,CZ064,Jihomoravský kraj,72
2020-11-16,CZ071,Olomoucký kraj,72
2020-11-16,CZ072,Zlínský kraj,72
2020-11-16,CZ080,Moravskoslezský kraj,67
2020-11-17,CZ010,Praha,54
2020-11-17,CZ020,Středočeský kraj,63
2020-11-17,CZ031,Jihočeský kraj,72
2020-11-17,CZ032,Plzeňský kraj,71
2020-11-17,CZ041,Karlovarský kraj,63
2020-11-17,CZ042,Ústecký kraj,72
2020-11-17,CZ051,Liberecký kraj,72
2020-11-17,CZ052,Královéhradecký kraj,74
2020-11-17,CZ053,Pardubický kraj,79
2020-11-17,CZ063,Kraj Vysočina,72
2020-11-17,CZ064,Jihomoravský kraj,64
2020-11-17,CZ071,Olomoucký kraj,70
2020-11-17,CZ072,Zlínský kraj,72
2020-11-17,CZ080,Moravskoslezský kraj,63
2020-11-18,CZ010,Praha,45
2020-11-18,CZ020,Středočeský kraj,54
2020-11-18,CZ031,Jihočeský kraj,72
2020-11-18,CZ032,Plzeňský kraj,71
2020-11-18,CZ041,Karlovarský kraj,68
2020-11-18,CZ042,Ústecký kraj,68
2020-11-18,CZ051,Liberecký kraj,79
2020-11-18,CZ052,Královéhradecký kraj,74
2020-11-18,CZ053,Pardubický kraj,79
2020-11-18,CZ063,Kraj Vysočina,72
2020-11-18,CZ064,Jihomoravský kraj,64
2020-11-18,CZ071,Olomoucký kraj,68
2020-11-18,CZ072,Zlínský kraj,72
2020-11-18,CZ080,Moravskoslezský kraj,58
2020-11-19,CZ010,Praha,46
2020-11-19,CZ020,Středočeský kraj,54
2020-11-19,CZ031,Jihočeský kraj,72
2020-11-19,CZ032,Plzeňský kraj,71
2020-11-19,CZ041,Karlovarský kraj,54
2020-11-19,CZ042,Ústecký kraj,64
2020-11-19,CZ051,Liberecký kraj,72
2020-11-19,CZ052,Královéhradecký kraj,70
2020-11-19,CZ053,Pardubický kraj,79
2020-11-19,CZ063,Kraj Vysočina,72
2020-11-19,CZ064,Jihomoravský kraj,64
2020-11-19,CZ071,Olomoucký kraj,64
2020-11-19,CZ072,Zlínský kraj,68
2020-11-19,CZ080,Moravskoslezský kraj,54
2020-11-20,CZ010,Praha,46
2020-11-20,CZ020,Středočeský kraj,59
2020-11-20,CZ031,Jihočeský kraj,66
2020-11-20,CZ032,Plzeňský kraj,71
2020-11-20,CZ041,Karlovarský kraj,59
2020-11-20,CZ042,Ústecký kraj,64
2020-11-20,CZ051,Liberecký kraj,68
2020-11-20,CZ052,Královéhradecký kraj,70
2020-11-20,CZ053,Pardubický kraj,74
2020-11-20,CZ063,Kraj Vysočina,72
2020-11-20,CZ064,Jihomoravský kraj,59
2020-11-20,CZ071,Olomoucký kraj,64
2020-11-20,CZ072,Zlínský kraj,70
2020-11-20,CZ080,Moravskoslezský kraj,54
2020-11-21,CZ010,Praha,46
2020-11-21,CZ020,Středočeský kraj,54
2020-11-21,CZ031,Jihočeský kraj,64
2020-11-21,CZ032,Plzeňský kraj,69
2020-11-21,CZ041,Karlovarský kraj,64
2020-11-21,CZ042,Ústecký kraj,66
2020-11-21,CZ051,Liberecký kraj,64
2020-11-21,CZ052,Královéhradecký kraj,70
2020-11-21,CZ053,Pardubický kraj,70
2020-11-21,CZ063,Kraj Vysočina,72
2020-11-21,CZ064,Jihomoravský kraj,59
2020-11-21,CZ071,Olomoucký kraj,64
2020-11-21,CZ072,Zlínský kraj,64
2020-11-21,CZ080,Moravskoslezský kraj,54
2020-11-22,CZ010,Praha,51
2020-11-22,CZ020,Středočeský kraj,64
2020-11-22,CZ031,Jihočeský kraj,64
2020-11-22,CZ032,Plzeňský kraj,71
2020-11-22,CZ041,Karlovarský kraj,76
2020-11-22,CZ042,Ústecký kraj,71
2020-11-22,CZ051,Liberecký kraj,64
2020-11-22,CZ052,Královéhradecký kraj,64
2020-11-22,CZ053,Pardubický kraj,75
2020-11-22,CZ063,Kraj Vysočina,72
2020-11-22,CZ064,Jihomoravský kraj,64
2020-11-22,CZ071,Olomoucký kraj,64
2020-11-22,CZ072,Zlínský kraj,69
2020-11-22,CZ080,Moravskoslezský kraj,54
2020-11-23,CZ010,Praha,51
2020-11-23,CZ020,Středočeský kraj,66
2020-11-23,CZ031,Jihočeský kraj,64
2020-11-23,CZ032,Plzeňský kraj,69
2020-11-23,CZ041,Karlovarský kraj,69
2020-11-23,CZ042,Ústecký kraj,69
2020-11-23,CZ051,Liberecký kraj,64
2020-11-23,CZ052,Královéhradecký kraj,75
2020-11-23,CZ053,Pardubický kraj,79
2020-11-23,CZ063,Kraj Vysočina,72
2020-11-23,CZ064,Jihomoravský kraj,64
2020-11-23,CZ071,Olomoucký kraj,69
2020-11-23,CZ072,Zlínský kraj,69
2020-11-23,CZ080,Moravskoslezský kraj,59
2020-11-24,CZ010,Praha,52
2020-11-24,CZ020,Středočeský kraj,71
2020-11-24,CZ031,Jihočeský kraj,69
2020-11-24,CZ032,Plzeňský kraj,64
2020-11-24,CZ041,Karlovarský kraj,76
2020-11-24,CZ042,Ústecký kraj,71
2020-11-24,CZ051,Liberecký kraj,64
2020-11-24,CZ052,Královéhradecký kraj,69
2020-11-24,CZ053,Pardubický kraj,69
2020-11-24,CZ063,Kraj Vysočina,77
2020-11-24,CZ064,Jihomoravský kraj,64
2020-11-24,CZ071,Olomoucký kraj,69
2020-11-24,CZ072,Zlínský kraj,69
2020-11-24,CZ080,Moravskoslezský kraj,59
2020-11-25,CZ010,Praha,58
2020-11-25,CZ020,Středočeský kraj,71
2020-11-25,CZ031,Jihočeský kraj,69
2020-11-25,CZ032,Plzeňský kraj,69
2020-11-25,CZ041,Karlovarský kraj,81
2020-11-25,CZ042,Ústecký kraj,69
2020-11-25,CZ051,Liberecký kraj,64
2020-11-25,CZ052,Královéhradecký kraj,74
2020-11-25,CZ053,Pardubický kraj,69
2020-11-25,CZ063,Kraj Vysočina,77
2020-11-25,CZ064,Jihomoravský kraj,69
2020-11-25,CZ071,Olomoucký kraj,69
2020-11-25,CZ072,Zlínský kraj,69
2020-11-25,CZ080,Moravskoslezský kraj,59
2020-11-26,CZ010,Praha,44
2020-11-26,CZ020,Středočeský kraj,59
2020-11-26,CZ031,Jihočeský kraj,69
2020-11-26,CZ032,Plzeňský kraj,64
2020-11-26,CZ041,Karlovarský kraj,68
2020-11-26,CZ042,Ústecký kraj,69
2020-11-26,CZ051,Liberecký kraj,64
2020-11-26,CZ052,Královéhradecký kraj,76
2020-11-26,CZ053,Pardubický kraj,69
2020-11-26,CZ063,Kraj Vysočina,77
2020-11-26,CZ064,Jihomoravský kraj,64
2020-11-26,CZ071,Olomoucký kraj,69
2020-11-26,CZ072,Zlínský kraj,69
2020-11-26,CZ080,Moravskoslezský kraj,59
2020-11-27,CZ010,Praha,44
2020-11-27,CZ020,Středočeský kraj,59
2020-11-27,CZ031,Jihočeský kraj,69
2020-11-27,CZ032,Plzeňský kraj,64
2020-11-27,CZ041,Karlovarský kraj,68
2020-11-27,CZ042,Ústecký kraj,59
2020-11-27,CZ051,Liberecký kraj,59
2020-11-27,CZ052,Královéhradecký kraj,76
2020-11-27,CZ053,Pardubický kraj,69
2020-11-27,CZ063,Kraj Vysočina,64
2020-11-27,CZ064,Jihomoravský kraj,64
2020-11-27,CZ071,Olomoucký kraj,59
2020-11-27,CZ072,Zlínský kraj,69
2020-11-27,CZ080,Moravskoslezský kraj,59
2020-11-28,CZ010,Praha,44
2020-11-28,CZ020,Středočeský kraj,59
2020-11-28,CZ031,Jihočeský kraj,69
2020-11-28,CZ032,Plzeňský kraj,64
2020-11-28,CZ041,Karlovarský kraj,61
2020-11-28,CZ042,Ústecký kraj,59
2020-11-28,CZ051,Liberecký kraj,64
2020-11-28,CZ052,Královéhradecký kraj,71
2020-11-28,CZ053,Pardubický kraj,69
2020-11-28,CZ063,Kraj Vysočina,69
2020-11-28,CZ064,Jihomoravský kraj,64
2020-11-28,CZ071,Olomoucký kraj,69
2020-11-28,CZ072,Zlínský kraj,69
2020-11-28,CZ080,Moravskoslezský kraj,59
2020-11-29,CZ010,Praha,44
2020-11-29,CZ020,Středočeský kraj,59
2020-11-29,CZ031,Jihočeský kraj,64
2020-11-29,CZ032,Plzeňský kraj,61
2020-11-29,CZ041,Karlovarský kraj,56
2020-11-29,CZ042,Ústecký kraj,59
2020-11-29,CZ051,Liberecký kraj,59
2020-11-29,CZ052,Královéhradecký kraj,71
2020-11-29,CZ053,Pardubický kraj,64
2020-11-29,CZ063,Kraj Vysočina,64
2020-11-29,CZ064,Jihomoravský kraj,64
2020-11-29,CZ071,Olomoucký kraj,69
2020-11-29,CZ072,Zlínský kraj,69
2020-11-29,CZ080,Moravskoslezský kraj,59
2020-11-30,CZ010,Praha,44
2020-11-30,CZ020,Středočeský kraj,59
2020-11-30,CZ031,Jihočeský kraj,64
2020-11-30,CZ032,Plzeňský kraj,56
2020-11-30,CZ041,Karlovarský kraj,51
2020-11-30,CZ042,Ústecký kraj,59
2020-11-30,CZ051,Liberecký kraj,59
2020-11-30,CZ052,Královéhradecký kraj,69
2020-11-30,CZ053,Pardubický kraj,64
2020-11-30,CZ063,Kraj Vysočina,71
2020-11-30,CZ064,Jihomoravský kraj,64
2020-11-30,CZ071,Olomoucký kraj,69
2020-11-30,CZ072,Zlínský kraj,69
2020-11-30,CZ080,Moravskoslezský kraj,59
2020-12-01,CZ010,Praha,44
2020-12-01,CZ020,Středočeský kraj,59
2020-12-01,CZ031,Jihočeský kraj,59
2020-12-01,CZ032,Plzeňský kraj,61
2020-12-01,CZ041,Karlovarský kraj,56
2020-12-01,CZ042,Ústecký kraj,69
2020-12-01,CZ051,Liberecký kraj,71
2020-12-01,CZ052,Královéhradecký kraj,69
2020-12-01,CZ053,Pardubický kraj,64
2020-12-01,CZ063,Kraj Vysočina,64
2020-12-01,CZ064,Jihomoravský kraj,64
2020-12-01,CZ071,Olomoucký kraj,76
2020-12-01,CZ072,Zlínský kraj,69
2020-12-01,CZ080,Moravskoslezský kraj,59
2020-12-02,CZ010,Praha,44
2020-12-02,CZ020,Středočeský kraj,59
2020-12-02,CZ031,Jihočeský kraj,59
2020-12-02,CZ032,Plzeňský kraj,61
2020-12-02,CZ041,Karlovarský kraj,51
2020-12-02,CZ042,Ústecký kraj,64
2020-12-02,CZ051,Liberecký kraj,71
2020-12-02,CZ052,Královéhradecký kraj,69
2020-12-02,CZ053,Pardubický kraj,59
2020-12-02,CZ063,Kraj Vysočina,69
2020-12-02,CZ064,Jihomoravský kraj,64
2020-12-02,CZ071,Olomoucký kraj,74
2020-12-02,CZ072,Zlínský kraj,69
2020-12-02,CZ080,Moravskoslezský kraj,59
2020-12-03,CZ010,Praha,51
2020-12-03,CZ020,Středočeský kraj,59
2020-12-03,CZ031,Jihočeský kraj,59
2020-12-03,CZ032,Plzeňský kraj,58
2020-12-03,CZ041,Karlovarský kraj,61
2020-12-03,CZ042,Ústecký kraj,71
2020-12-03,CZ051,Liberecký kraj,76
2020-12-03,CZ052,Královéhradecký kraj,64
2020-12-03,CZ053,Pardubický kraj,59
2020-12-03,CZ063,Kraj Vysočina,69
2020-12-03,CZ064,Jihomoravský kraj,63
2020-12-03,CZ071,Olomoucký kraj,73
2020-12-03,CZ072,Zlínský kraj,69
2020-12-03,CZ080,Moravskoslezský kraj,66
2020-12-04,CZ010,Praha,55
2020-12-04,CZ020,Středočeský kraj,59
2020-12-04,CZ031,Jihočeský kraj,64
2020-12-04,CZ032,Plzeňský kraj,60
2020-12-04,CZ041,Karlovarský kraj,56
2020-12-04,CZ042,Ústecký kraj,76
2020-12-04,CZ051,Liberecký kraj,76
2020-12-04,CZ052,Královéhradecký kraj,64
2020-12-04,CZ053,Pardubický kraj,64
2020-12-04,CZ063,Kraj Vysočina,69
2020-12-04,CZ064,Jihomoravský kraj,61
2020-12-04,CZ071,Olomoucký kraj,73
2020-12-04,CZ072,Zlínský kraj,69
2020-12-04,CZ080,Moravskoslezský kraj,66
2020-12-05,CZ010,Praha,55
2020-12-05,CZ020,Středočeský kraj,64
2020-12-05,CZ031,Jihočeský kraj,64
2020-12-05,CZ032,Plzeňský kraj,58
2020-12-05,CZ041,Karlovarský kraj,71
2020-12-05,CZ042,Ústecký kraj,76
2020-12-05,CZ051,Liberecký kraj,76
2020-12-05,CZ052,Královéhradecký kraj,64
2020-12-05,CZ053,Pardubický kraj,64
2020-12-05,CZ063,Kraj Vysočina,64
2020-12-05,CZ064,Jihomoravský kraj,58
2020-12-05,CZ071,Olomoucký kraj,73
2020-12-05,CZ072,Zlínský kraj,69
2020-12-05,CZ080,Moravskoslezský kraj,66
2020-12-06,CZ010,Praha,55
2020-12-06,CZ020,Středočeský kraj,64
2020-12-06,CZ031,Jihočeský kraj,69
2020-12-06,CZ032,Plzeňský kraj,65
2020-12-06,CZ041,Karlovarský kraj,70
2020-12-06,CZ042,Ústecký kraj,76
2020-12-06,CZ051,Liberecký kraj,71
2020-12-06,CZ052,Královéhradecký kraj,64
2020-12-06,CZ053,Pardubický kraj,64
2020-12-06,CZ063,Kraj Vysočina,69
2020-12-06,CZ064,Jihomoravský kraj,58
2020-12-06,CZ071,Olomoucký kraj,68
2020-12-06,CZ072,Zlínský kraj,69
2020-12-06,CZ080,Moravskoslezský kraj,66
2020-12-07,CZ010,Praha,55
2020-12-07,CZ020,Středočeský kraj,66
2020-12-07,CZ031,Jihočeský kraj,63
2020-12-07,CZ032,Plzeňský kraj,65
2020-12-07,CZ041,Karlovarský kraj,80
2020-12-07,CZ042,Ústecký kraj,76
2020-12-07,CZ051,Liberecký kraj,76
2020-12-07,CZ052,Královéhradecký kraj,64
2020-12-07,CZ053,Pardubický kraj,69
2020-12-07,CZ063,Kraj Vysočina,69
2020-12-07,CZ064,Jihomoravský kraj,63
2020-12-07,CZ071,Olomoucký kraj,73
2020-12-07,CZ072,Zlínský kraj,76
2020-12-07,CZ080,Moravskoslezský kraj,66
2020-12-08,CZ010,Praha,55
2020-12-08,CZ020,Středočeský kraj,66
2020-12-08,CZ031,Jihočeský kraj,65
2020-12-08,CZ032,Plzeňský kraj,65
2020-12-08,CZ041,Karlovarský kraj,58
2020-12-08,CZ042,Ústecký kraj,76
2020-12-08,CZ051,Liberecký kraj,74
2020-12-08,CZ052,Královéhradecký kraj,69
2020-12-08,CZ053,Pardubický kraj,71
2020-12-08,CZ063,Kraj Vysočina,71
2020-12-08,CZ064,Jihomoravský kraj,58
2020-12-08,CZ071,Olomoucký kraj,71
2020-12-08,CZ072,Zlínský kraj,76
2020-12-08,CZ080,Moravskoslezský kraj,71
2020-12-09,CZ010,Praha,55
2020-12-09,CZ020,Středočeský kraj,76
2020-12-09,CZ031,Jihočeský kraj,65
2020-12-09,CZ032,Plzeňský kraj,65
2020-12-09,CZ041,Karlovarský kraj,60
2020-12-09,CZ042,Ústecký kraj,76
2020-12-09,CZ051,Liberecký kraj,76
2020-12-09,CZ052,Královéhradecký kraj,76
2020-12-09,CZ053,Pardubický kraj,76
2020-12-09,CZ063,Kraj Vysočina,74
2020-12-09,CZ064,Jihomoravský kraj,65
2020-12-09,CZ071,Olomoucký kraj,73
2020-12-09,CZ072,Zlínský kraj,76
2020-12-09,CZ080,Moravskoslezský kraj,71
2020-12-10,CZ010,Praha,55
2020-12-10,CZ020,Středočeský kraj,76
2020-12-10,CZ031,Jihočeský kraj,65
2020-12-10,CZ032,Plzeňský kraj,65
2020-12-10,CZ041,Karlovarský kraj,78
2020-12-10,CZ042,Ústecký kraj,76
2020-12-10,CZ051,Liberecký kraj,79
2020-12-10,CZ052,Královéhradecký kraj,81
2020-12-10,CZ053,Pardubický kraj,81
2020-12-10,CZ063,Kraj Vysočina,74
2020-12-10,CZ064,Jihomoravský kraj,66
2020-12-10,CZ071,Olomoucký kraj,78
2020-12-10,CZ072,Zlínský kraj,81
2020-12-10,CZ080,Moravskoslezský kraj,71
2020-12-11,CZ010,Praha,55
2020-12-11,CZ020,Středočeský kraj,76
2020-12-11,CZ031,Jihočeský kraj,63
2020-12-11,CZ032,Plzeňský kraj,63
2020-12-11,CZ041,Karlovarský kraj,70
2020-12-11,CZ042,Ústecký kraj,76
2020-12-11,CZ051,Liberecký kraj,79
2020-12-11,CZ052,Královéhradecký kraj,81
2020-12-11,CZ053,Pardubický kraj,81
2020-12-11,CZ063,Kraj Vysočina,74
2020-12-11,CZ064,Jihomoravský kraj,73
2020-12-11,CZ071,Olomoucký kraj,78
2020-12-11,CZ072,Zlínský kraj,81
2020-12-11,CZ080,Moravskoslezský kraj,76
2020-12-12,CZ010,Praha,55
2020-12-12,CZ020,Středočeský kraj,76
2020-12-12,CZ031,Jihočeský kraj,73
2020-12-12,CZ032,Plzeňský kraj,73
2020-12-12,CZ041,Karlovarský kraj,53
2020-12-12,CZ042,Ústecký kraj,74
2020-12-12,CZ051,Liberecký kraj,81
2020-12-12,CZ052,Královéhradecký kraj,81
2020-12-12,CZ053,Pardubický kraj,81
2020-12-12,CZ063,Kraj Vysočina,76
2020-12-12,CZ064,Jihomoravský kraj,76
2020-12-12,CZ071,Olomoucký kraj,78
2020-12-12,CZ072,Zlínský kraj,81
2020-12-12,CZ080,Moravskoslezský kraj,76
2020-12-13,CZ010,Praha,55
2020-12-13,CZ020,Středočeský kraj,76
2020-12-13,CZ031,Jihočeský kraj,68
2020-12-13,CZ032,Plzeňský kraj,68
2020-12-13,CZ041,Karlovarský kraj,65
2020-12-13,CZ042,Ústecký kraj,76
2020-12-13,CZ051,Liberecký kraj,76
2020-12-13,CZ052,Královéhradecký kraj,81
2020-12-13,CZ053,Pardubický kraj,81
2020-12-13,CZ063,Kraj Vysočina,76
2020-12-13,CZ064,Jihomoravský kraj,81
2020-12-13,CZ071,Olomoucký kraj,78
2020-12-13,CZ072,Zlínský kraj,81
2020-12-13,CZ080,Moravskoslezský kraj,71
2020-12-14,CZ010,Praha,55
2020-12-14,CZ020,Středočeský kraj,71
2020-12-14,CZ031,Jihočeský kraj,73
2020-12-14,CZ032,Plzeňský kraj,66
2020-12-14,CZ041,Karlovarský kraj,56
2020-12-14,CZ042,Ústecký kraj,76
2020-12-14,CZ051,Liberecký kraj,76
2020-12-14,CZ052,Královéhradecký kraj,81
2020-12-14,CZ053,Pardubický kraj,78
2020-12-14,CZ063,Kraj Vysočina,76
2020-12-14,CZ064,Jihomoravský kraj,71
2020-12-14,CZ071,Olomoucký kraj,73
2020-12-14,CZ072,Zlínský kraj,81
2020-12-14,CZ080,Moravskoslezský kraj,76
2020-12-15,CZ010,Praha,60
2020-12-15,CZ020,Středočeský kraj,71
2020-12-15,CZ031,Jihočeský kraj,68
2020-12-15,CZ032,Plzeňský kraj,78
2020-12-15,CZ041,Karlovarský kraj,68
2020-12-15,CZ042,Ústecký kraj,76
2020-12-15,CZ051,Liberecký kraj,76
2020-12-15,CZ052,Královéhradecký kraj,76
2020-12-15,CZ053,Pardubický kraj,73
2020-12-15,CZ063,Kraj Vysočina,76
2020-12-15,CZ064,Jihomoravský kraj,71
2020-12-15,CZ071,Olomoucký kraj,78
2020-12-15,CZ072,Zlínský kraj,81
2020-12-15,CZ080,Moravskoslezský kraj,81
2020-12-16,CZ010,Praha,63
2020-12-16,CZ020,Středočeský kraj,71
2020-12-16,CZ031,Jihočeský kraj,73
2020-12-16,CZ032,Plzeňský kraj,81
2020-12-16,CZ041,Karlovarský kraj,68
2020-12-16,CZ042,Ústecký kraj,76
2020-12-16,CZ051,Liberecký kraj,81
2020-12-16,CZ052,Královéhradecký kraj,76
2020-12-16,CZ053,Pardubický kraj,76
2020-12-16,CZ063,Kraj Vysočina,74
2020-12-16,CZ064,Jihomoravský kraj,71
2020-12-16,CZ071,Olomoucký kraj,74
2020-12-16,CZ072,Zlínský kraj,81
2020-12-16,CZ080,Moravskoslezský kraj,81
2020-12-17,CZ010,Praha,63
2020-12-17,CZ020,Středočeský kraj,71
2020-12-17,CZ031,Jihočeský kraj,73
2020-12-17,CZ032,Plzeňský kraj,81
2020-12-17,CZ041,Karlovarský kraj,74
2020-12-17,CZ042,Ústecký kraj,81
2020-12-17,CZ051,Liberecký kraj,81
2020-12-17,CZ052,Královéhradecký kraj,81
2020-12-17,CZ053,Pardubický kraj,74
2020-12-17,CZ063,Kraj Vysočina,76
2020-12-17,CZ064,Jihomoravský kraj,64
2020-12-17,CZ071,Olomoucký kraj,81
2020-12-17,CZ072,Zlínský kraj,81
2020-12-17,CZ080,Moravskoslezský kraj,81
2020-12-18,CZ010,Praha,73
2020-12-18,CZ020,Středočeský kraj,76
2020-12-18,CZ031,Jihočeský kraj,73
2020-12-18,CZ032,Plzeňský kraj,86
2020-12-18,CZ041,Karlovarský kraj,81
2020-12-18,CZ042,Ústecký kraj,81
2020-12-18,CZ051,Liberecký kraj,81
2020-12-18,CZ052,Královéhradecký kraj,81
2020-12-18,CZ053,Pardubický kraj,76
2020-12-18,CZ063,Kraj Vysočina,81
2020-12-18,CZ064,Jihomoravský kraj,76
2020-12-18,CZ071,Olomoucký kraj,76
2020-12-18,CZ072,Zlínský kraj,81
2020-12-18,CZ080,Moravskoslezský kraj,81
2020-12-19,CZ010,Praha,68
2020-12-19,CZ020,Středočeský kraj,76
2020-12-19,CZ031,Jihočeský kraj,66
2020-12-19,CZ032,Plzeňský kraj,86
2020-12-19,CZ041,Karlovarský kraj,86
2020-12-19,CZ042,Ústecký kraj,81
2020-12-19,CZ051,Liberecký kraj,81
2020-12-19,CZ052,Královéhradecký kraj,81
2020-12-19,CZ053,Pardubický kraj,76
2020-12-19,CZ063,Kraj Vysočina,81
2020-12-19,CZ064,Jihomoravský kraj,69
2020-12-19,CZ071,Olomoucký kraj,76
2020-12-19,CZ072,Zlínský kraj,81
2020-12-19,CZ080,Moravskoslezský kraj,81
2020-12-20,CZ010,Praha,76
2020-12-20,CZ020,Středočeský kraj,76
2020-12-20,CZ031,Jihočeský kraj,68
2020-12-20,CZ032,Plzeňský kraj,81
2020-12-20,CZ041,Karlovarský kraj,81
2020-12-20,CZ042,Ústecký kraj,81
2020-12-20,CZ051,Liberecký kraj,81
2020-12-20,CZ052,Královéhradecký kraj,81
2020-12-20,CZ053,Pardubický kraj,76
2020-12-20,CZ063,Kraj Vysočina,81
2020-12-20,CZ064,Jihomoravský kraj,76
2020-12-20,CZ071,Olomoucký kraj,76
2020-12-20,CZ072,Zlínský kraj,85
2020-12-20,CZ080,Moravskoslezský kraj,90
2020-12-21,CZ010,Praha,76
2020-12-21,CZ020,Středočeský kraj,81
2020-12-21,CZ031,Jihočeský kraj,76
2020-12-21,CZ032,Plzeňský kraj,81
2020-12-21,CZ041,Karlovarský kraj,86
2020-12-21,CZ042,Ústecký kraj,76
2020-12-21,CZ051,Liberecký kraj,85
2020-12-21,CZ052,Královéhradecký kraj,81
2020-12-21,CZ053,Pardubický kraj,76
2020-12-21,CZ063,Kraj Vysočina,81
2020-12-21,CZ064,Jihomoravský kraj,81
2020-12-21,CZ071,Olomoucký kraj,81
2020-12-21,CZ072,Zlínský kraj,80
2020-12-21,CZ080,Moravskoslezský kraj,85
2020-12-22,CZ010,Praha,76
2020-12-22,CZ020,Středočeský kraj,81
2020-12-22,CZ031,Jihočeský kraj,81
2020-12-22,CZ032,Plzeňský kraj,81
2020-12-22,CZ041,Karlovarský kraj,86
2020-12-22,CZ042,Ústecký kraj,81
2020-12-22,CZ051,Liberecký kraj,85
2020-12-22,CZ052,Královéhradecký kraj,81
2020-12-22,CZ053,Pardubický kraj,81
2020-12-22,CZ063,Kraj Vysočina,81
2020-12-22,CZ064,Jihomoravský kraj,81
2020-12-22,CZ071,Olomoucký kraj,74
2020-12-22,CZ072,Zlínský kraj,80
2020-12-22,CZ080,Moravskoslezský kraj,85
2020-12-23,CZ010,Praha,76
2020-12-23,CZ020,Středočeský kraj,81
2020-12-23,CZ031,Jihočeský kraj,81
2020-12-23,CZ032,Plzeňský kraj,81
2020-12-23,CZ041,Karlovarský kraj,81
2020-12-23,CZ042,Ústecký kraj,81
2020-12-23,CZ051,Liberecký kraj,85
2020-12-23,CZ052,Královéhradecký kraj,90
2020-12-23,CZ053,Pardubický kraj,85
2020-12-23,CZ063,Kraj Vysočina,81
2020-12-23,CZ064,Jihomoravský kraj,86
2020-12-23,CZ071,Olomoucký kraj,81
2020-12-23,CZ072,Zlínský kraj,85
2020-12-23,CZ080,Moravskoslezský kraj,89
2020-12-24,CZ010,Praha,71
2020-12-24,CZ020,Středočeský kraj,81
2020-12-24,CZ031,Jihočeský kraj,81
2020-12-24,CZ032,Plzeňský kraj,76
2020-12-24,CZ041,Karlovarský kraj,76
2020-12-24,CZ042,Ústecký kraj,76
2020-12-24,CZ051,Liberecký kraj,80
2020-12-24,CZ052,Královéhradecký kraj,85
2020-12-24,CZ053,Pardubický kraj,76
2020-12-24,CZ063,Kraj Vysočina,81
2020-12-24,CZ064,Jihomoravský kraj,86
2020-12-24,CZ071,Olomoucký kraj,76
2020-12-24,CZ072,Zlínský kraj,80
2020-12-24,CZ080,Moravskoslezský kraj,89
2020-12-25,CZ010,Praha,71
2020-12-25,CZ020,Středočeský kraj,76
2020-12-25,CZ031,Jihočeský kraj,81
2020-12-25,CZ032,Plzeňský kraj,76
2020-12-25,CZ041,Karlovarský kraj,76
2020-12-25,CZ042,Ústecký kraj,71
2020-12-25,CZ051,Liberecký kraj,75
2020-12-25,CZ052,Královéhradecký kraj,80
2020-12-25,CZ053,Pardubický kraj,71
2020-12-25,CZ063,Kraj Vysočina,76
2020-12-25,CZ064,Jihomoravský kraj,76
2020-12-25,CZ071,Olomoucký kraj,76
2020-12-25,CZ072,Zlínský kraj,80
2020-12-25,CZ080,Moravskoslezský kraj,80
2020-12-26,CZ010,Praha,66
2020-12-26,CZ020,Středočeský kraj,71
